scope,year,variant,n,mae_000s,mape_pct,median_ape_pct,within20_pct,within30_pct,over50_pct,bias_000s
bignoon_games,2021,gameday,12,1140.8372133057585,17.47342245371187,15.324286471691458,58.333333333333336,91.66666666666666,0.0,-1140.8372133057585
bignoon_games,2021,past_selected,12,1222.6132394604704,17.959360171097185,18.076089831082953,58.333333333333336,91.66666666666666,0.0,-1220.9986658769574
bignoon_games,2022,bignoon,15,1314.7519563194942,25.416933714585593,24.51775495815642,46.666666666666664,60.0,13.333333333333334,186.54681470625667
bignoon_games,2022,both,15,1261.6432526209198,25.1825381891664,13.827093295072471,53.333333333333336,60.0,20.0,248.5888109530269
bignoon_games,2022,current,15,1471.9970501019739,24.792124608051942,20.524744519530508,46.666666666666664,66.66666666666666,0.0,-639.6661992590591
bignoon_games,2022,gameday,15,1363.8683231335115,23.948897692188748,20.069715097648512,46.666666666666664,73.33333333333333,0.0,-602.2239793499114
bignoon_games,2022,past_selected,15,1314.7519563194942,25.416933714585593,24.51775495815642,46.666666666666664,60.0,13.333333333333334,186.54681470625667
bignoon_games,2023,bignoon,15,2049.929006732926,31.58921472403348,16.69923632325649,60.0,60.0,33.33333333333333,-1202.71041712206
bignoon_games,2023,both,15,1939.1514417719384,30.336628637584038,13.070999386174456,60.0,60.0,33.33333333333333,-1210.1411928152838
bignoon_games,2023,current,15,2185.663694190654,31.746783171381093,21.82314937703826,46.666666666666664,66.66666666666666,33.33333333333333,-1700.212092169694
bignoon_games,2023,gameday,15,2115.139825008006,31.1133795813469,21.940174614089354,46.666666666666664,66.66666666666666,33.33333333333333,-1687.0631509154957
bignoon_games,2023,past_selected,15,2049.929006732926,31.58921472403348,16.69923632325649,60.0,60.0,33.33333333333333,-1202.71041712206
bignoon_games,2024,bignoon,15,1288.8616455803935,30.328575515313982,28.861731219810842,33.33333333333333,53.333333333333336,20.0,754.9252203414871
bignoon_games,2024,both,15,1412.8148567483306,31.288894477820374,28.07694782815193,33.33333333333333,53.333333333333336,20.0,815.182765008263
bignoon_games,2024,current,15,964.6378478718237,20.297652842844773,22.570761349016912,46.666666666666664,73.33333333333333,0.0,224.66439919713213
