scope,year,variant,n,mae_000s,mape_pct,median_ape_pct,within20_pct,within30_pct,over50_pct,bias_000s
FOX,2022,leader_only,39,984.2279059354306,24.57892393085187,19.294322027937397,51.28205128205128,71.7948717948718,7.6923076923076925,-422.0684541639533
FOX,2022,own_strength,39,1067.1003711475732,26.11682972332099,19.27279146088992,56.41025641025641,61.53846153846154,7.6923076923076925,-368.1756969168315
FOX,2022,past_selected,39,984.2279059354306,24.57892393085187,19.294322027937397,51.28205128205128,71.7948717948718,7.6923076923076925,-422.0684541639533
FOX,2022,share,39,1044.9712021938751,25.71624184270285,17.68685954791361,53.84615384615385,61.53846153846154,7.6923076923076925,-354.84266793226885
FOX,2022,share_only,39,1012.2934065237878,25.07678229092986,20.580000342954502,46.15384615384615,66.66666666666666,10.256410256410255,-439.53049887261614
FOX,2022,stronger,39,1061.6313969239538,25.922339513846413,19.59073915435816,51.28205128205128,61.53846153846154,7.6923076923076925,-373.95889775364594
FOX,2022,stronger_only,39,978.6065329725694,24.476327841415138,19.741766484045026,51.28205128205128,69.23076923076923,7.6923076923076925,-400.77940797626655
FOX,2023,current,43,1010.9243571772411,26.52648921584234,20.871506571741165,48.837209302325576,67.44186046511628,13.953488372093023,-316.31710807553327
FOX,2023,leader,43,1043.8813983190012,25.590271338581683,21.587288690977502,48.837209302325576,65.11627906976744,13.953488372093023,-409.92523814478284
FOX,2023,leader_only,43,980.2353318333504,25.569750147281997,20.277148342858887,48.837209302325576,62.7906976744186,9.30232558139535,-333.7449833145983
FOX,2023,own_strength,43,1071.6721577508451,26.53515870424077,22.200312501291457,46.51162790697674,65.11627906976744,16.27906976744186,-372.43362926713047
FOX,2023,past_selected,43,980.2353318333504,25.569750147281997,20.277148342858887,48.837209302325576,62.7906976744186,9.30232558139535,-333.7449833145983
FOX,2023,share,43,1074.4428682119399,26.512037997352135,21.900816723098984,46.51162790697674,65.11627906976744,13.953488372093023,-377.8523754002668
FOX,2023,share_only,43,1052.80825731107,26.982621311383692,21.0210758165664,44.18604651162791,67.44186046511628,16.27906976744186,-357.79742546089625
FOX,2023,stronger,43,1064.5547511868704,26.10463994166309,22.978525486291925,46.51162790697674,62.7906976744186,13.953488372093023,-387.0572406926594
FOX,2023,stronger_only,43,1002.2832964675963,26.220046877274648,21.310097794748295,44.18604651162791,62.7906976744186,11.627906976744185,-315.010002907205
FOX,2024,current,50,690.392416826754,29.003704450209984,23.68446983177133,44.0,64.0,20.0,304.96396061925356
FOX,2024,leader,50,705.0922355959824,28.34242734347043,21.51257701941968,48.0,62.0,16.0,182.3507194614548
FOX,2024,leader_only,50,708.6141298103051,29.398604274988767,24.710544538667225,42.0,66.0,20.0,295.50590985941767
FOX,2024,own_strength,50,688.9085015497516,27.991095087216937,20.84751534870481,50.0,62.0,14.000000000000002,186.59093648670023
FOX,2024,past_selected,50,708.6141298103051,29.398604274988767,24.710544538667225,42.0,66.0,20.0,295.50590985941767
FOX,2024,share,50,722.9900110002563,28.708395964851647,20.31335288201975,48.0,62.0,16.0,193.31013291019747
FOX,2024,share_only,50,734.5982491064279,29.32493715953315,23.322980629699856,42.0,66.0,20.0,275.2876510291695
FOX,2024,stronger,50,697.4193940324459,28.281017342112264,20.43151955105094,50.0,62.0,14.000000000000002,188.03405207602697
FOX,2024,stronger_only,50,714.1407755801712,29.852359020050088,24.312371560601726,44.0,62.0,20.0,318.3880964275767
FOX,2025,current,34,1077.3086790704672,22.326561339353784,22.85537997959169,44.11764705882353,67.64705882352942,2.941176470588235,-865.9564314647376
FOX,2025,leader,34,1147.3905127353871,24.75208118763254,24.71102002232819,32.35294117647059,61.76470588235294,5.88235294117647,-906.6117765866501
FOX,2025,leader_only,34,1092.3539543879942,23.094806183129556,23.306927796733756,44.11764705882353,64.70588235294117,2.941176470588235,-868.1708415396756
FOX,2025,own_strength,34,1172.083373006033,25.086530486390213,25.10285930002547,32.35294117647059,58.82352941176471,5.88235294117647,-932.518095533901
FOX,2025,past_selected,34,1077.3086790704672,22.326561339353784,22.85537997959169,44.11764705882353,67.64705882352942,2.941176470588235,-865.9564314647376
FOX,2025,share,34,1108.7964970105836,24.160180817654783,25.793441785500832,35.294117647058826,61.76470588235294,5.88235294117647,-898.4632856596054
FOX,2025,share_only,34,1066.386022876337,23.506337742953388,25.66553371652014,32.35294117647059,70.58823529411765,5.88235294117647,-873.6786660193396
FOX,2025,stronger,34,1157.9183974654443,24.891850948714936,25.151311048554113,35.294117647058826,61.76470588235294,5.88235294117647,-920.3279873153731
