source_name,source_url,season,sport,gender,matchup,team1,team2,date,time_text,time_slot,network,viewers,viewer_method,panel_viewers,big_data_viewers,stage,week,tournament,round,rating,ocr_window,ocr_network,ocr_rating,ocr_viewers,ocr_full_text,day_of_week,month,month_name,is_weekend,is_tournament,team1_rank,team1_top_10,team1_rank_11_25,team2_rank,team2_top_10,team2_rank_11_25,top_10_teams,rank_11_25_teams,team1_seed,team1_seeded,team2_seed,team2_seeded,seeded_teams,best_seed,seed_score,seed_diff,ln_viewers
Sports Media Watch 2023-24 OCR Week 3,https://www.sportsmediawatch.com/wp-content/uploads/2024/01/nov20to26.png,2023-24,basketball,men,Indiana / Louisville,Indiana,Louisville,2023-11-20,4:38,Early,ESPNU,140000,sportsmediawatch_ocr,140000.0,,Regular Season,Week 3,,,0.08,COLLEGE BKBL REG SSN OL,ESPNU,0.08,140,Mon 11.20.23 4:38 COLLEGE BKBL REG SSN OL INDIANA / LOUISVILLE ESPNU 0.08 140,Monday,11,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.84939770159144
Sports Media Watch 2023-24 OCR Week 3,https://www.sportsmediawatch.com/wp-content/uploads/2024/01/nov20to26.png,2023-24,basketball,men,Western Illinois / Illinois,Western Illinois,Illinois,2023-11-24,9:06,Early,BTN,137000,sportsmediawatch_ocr,137000.0,,Regular Season,Week 3,,,0.07,B1G MENS BASKETBALLL,BTN,0.07,137,Fri 11.24.23 9:06 B1G MENS BASKETBALLL WESTERN ILLINOIS / ILLINOIS BTN 0.07 137,Friday,11,November,0,0,0,0,0,23,0,1,0,1,0,0,0,0,0,0,0,0,11.827736204810263
Sports Media Watch 2023-24 OCR Week 3,https://www.sportsmediawatch.com/wp-content/uploads/2024/01/nov20to26.png,2023-24,basketball,men,Vanderbilt / Arizona,Vanderbilt,Arizona,2023-11-24,8:00,Early,ESPN2,133000,sportsmediawatch_ocr,133000.0,,Regular Season,Week 3,,,0.07,COLLEGE BKBL REG SSN OL,ESPN2,0.07,133,Fri 11.24.23 8:00 COLLEGE BKBL REG SSN OL VANDERBILT / ARIZONA ESPN2 0.07 133,Friday,11,November,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,11.79810440720389
Sports Media Watch 2023-24 OCR Week 3,https://www.sportsmediawatch.com/wp-content/uploads/2024/01/nov20to26.png,2023-24,basketball,men,Texas Tech / Northern Iowa,Texas Tech,UNI,2023-11-23,12:00,Early,ESPN2,125000,sportsmediawatch_ocr,125000.0,,Regular Season,Week 3,,,,COLLEGEBKBLREGSSN,EsPN2,"0,07",125,"Thu 11.2323 12:00 COLLEGEBKBLREGSSN TEXAS TECH/ NORTHERN IOWA EsPN2 0,07 125",Thursday,11,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.736069016284437
Sports Media Watch 2023-24 OCR Week 3,https://www.sportsmediawatch.com/wp-content/uploads/2024/01/nov20to26.png,2023-24,basketball,men,Byu / Arizona State,BYU,Arizona State,2023-11-23,12:33,Early,ESPN2,124000,sportsmediawatch_ocr,124000.0,,Regular Season,Week 3,,,0.07,COLLEGE BKBL REG SSN OL,ESPN2,0.07,124,Thu 11.2323 12:33 COLLEGE BKBL REG SSN OL BYU / ARIZONA STATE ESPN2 0.07 124,Thursday,11,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.728036844587175
Sports Media Watch 2023-24 OCR Week 3,https://www.sportsmediawatch.com/wp-content/uploads/2024/01/nov20to26.png,2023-24,basketball,men,Duquesne / Nebraska,Duquesne,Nebraska,2023-11-22,8:00,Early,ESPN,122000,sportsmediawatch_ocr,122000.0,,Regular Season,Week 3,,,0.06,B1G MENS BASKETBALLL,BIN,0.06,122,Wed 11.22.23 8:00 B1G MENS BASKETBALLL DUQUESNE / NEBRASKA BIN 0.06 122,Wednesday,11,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.711776323715394
Sports Media Watch 2023-24 OCR Week 3,https://www.sportsmediawatch.com/wp-content/uploads/2024/01/nov20to26.png,2023-24,basketball,men,South Alabama/Maryland,South Alabama,Maryland,2023-11-25,7:13,Early,BTN,121000,sportsmediawatch_ocr,121000.0,,Regular Season,Week 3,,,0.05,BIGMENSBASKETBALLL,BTN,0.05,121,Sat 11.25.23 7:13 BIGMENSBASKETBALLL SOUTH ALABAMA / 2 ANY BTN 0.05 121,Saturday,11,November,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.703545824578878
Sports Media Watch 2023-24 OCR Week 3,https://www.sportsmediawatch.com/wp-content/uploads/2024/01/nov20to26.png,2023-24,basketball,men,Iowa State / VCU,Iowa State,VCU,2023-11-23,5:32,Early,ESPN2,116000,sportsmediawatch_ocr,116000.0,,Regular Season,Week 3,,,0.06,COLLEGE BKBL REG SSN,ESPN2,0.06,116,Thu 11.23.23 5:32 COLLEGE BKBL REG SSN IOWA STATE / VCU ESPN2 0.06 116,Thursday,11,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.661345470088502
Sports Media Watch 2023-24 OCR Week 3,https://www.sportsmediawatch.com/wp-content/uploads/2024/01/nov20to26.png,2023-24,basketball,men,Kansas / Chaminade,Kansas,Chaminade,2023-11-20,9:14,Early,ESPNU,100000,sportsmediawatch_ocr,100000.0,,Regular Season,Week 3,,,0.06,COLLEGE BKBL REG SSN,ESPNU,0.06,100,Mon 11.2023 9:14 COLLEGE BKBL REG SSN KANSAS / CHAMINADE ESPNU 0.06 100,Monday,11,November,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.512925464970229
Sports Media Watch 2023-24 OCR Week 3,https://www.sportsmediawatch.com/wp-content/uploads/2024/01/nov20to26.png,2023-24,basketball,men,Florida Atlantic / Butler,Florida Atlantic,Butler,2023-11-23,2:54,Early,ESPN2,100000,sportsmediawatch_ocr,100000.0,,Regular Season,Week 3,,,0.05,COLLEGE BKBL REG SSN L,ESPN2,0.05,100,Thu 11.23.23 2:54 COLLEGE BKBL REG SSN L FLORIDA ATLANTIC / BUTLER ESPN2 0.05 100,Thursday,11,November,0,0,19,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,11.512925464970229
Sports Media Watch 2023-24 OCR Week 3,https://www.sportsmediawatch.com/wp-content/uploads/2024/01/nov20to26.png,2023-24,basketball,men,Seton Hall / USC,Seton Hall,USC,2023-11-23,5:38,Early,FS1,96000,sportsmediawatch_ocr,96000.0,,Regular Season,Week 3,,,0.04,— RADYCHILDRENSINVL,FS1,0.04,96,Thu 112323 5:38 — RADYCHILDRENSINVL SETON HALL/ USC FS1 0.04 96,Thursday,11,November,0,0,0,0,0,23,0,1,0,1,0,0,0,0,0,0,0,0,11.472103470449973
Sports Media Watch 2023-24 OCR Week 3,https://www.sportsmediawatch.com/wp-content/uploads/2024/01/nov20to26.png,2023-24,basketball,men,Manhattan / UConn,Manhattan,UConn,2023-11-24,2:01,Early,FS1,80000,sportsmediawatch_ocr,80000.0,,Regular Season,Week 3,,,0.04,COLL BSKTBL: BIGEASTL,FS1,0.04,80,Fri 1124.23 2:01 COLL BSKTBL: BIGEASTL MANHATTAN / UCONN FS1 0.04 80,Friday,11,November,0,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,11.289781913656018
Sports Media Watch 2023-24 OCR Week 3,https://www.sportsmediawatch.com/wp-content/uploads/2024/01/nov20to26.png,2023-24,basketball,men,Michigan / Texas Tech,Michigan,Texas Tech,2023-11-24,6:32,Early,ESPNU,79000,sportsmediawatch_ocr,79000.0,,Regular Season,Week 3,,,0.04,COLLEGE BKBL REG SSN,ESPNU,0.04,79,Fri 11.24.23 6:32 COLLEGE BKBL REG SSN MICHIGAN / TEXAS TECH ESPNU 0.04 79,Friday,11,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.27720313144916
Sports Media Watch 2023-24 OCR Week 3,https://www.sportsmediawatch.com/wp-content/uploads/2024/01/nov20to26.png,2023-24,basketball,men,Boise State / Virginia Tech,Boise State,Virginia Tech,2023-11-23,8:08,Early,ESPNU,55000,sportsmediawatch_ocr,55000.0,,Regular Season,Week 3,,,0.03,COLLEGE BKBL REG SSN,ESPNU,0.03,55,Thu 11.23.23 8:08 COLLEGE BKBL REG SSN BOISE STATE/ VIRGINIA TECH ESPNU 0.03 55,Thursday,11,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.915088464214607
Sports Media Watch 2023-24 OCR Week 3,https://www.sportsmediawatch.com/wp-content/uploads/2024/01/nov20to26.png,2023-24,basketball,men,Butler / Boise State,Butler,Boise State,2023-11-26,4:00,Early,ESPN2,54000,sportsmediawatch_ocr,54000.0,,Regular Season,Week 3,,,0.04,COLLEGE BKBL REG SSN OL,ESPN2,0.04,54,Sun 11.26.23 4:00 COLLEGE BKBL REG SSN OL BUTLER / BOISE STATE ESPN2 0.04 54,Sunday,11,November,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.896739325546411
Sports Media Watch 2023-24 OCR Week 3,https://www.sportsmediawatch.com/wp-content/uploads/2024/01/nov20to26.png,2023-24,basketball,men,VCU / Boise State,VCU,Boise State,2023-11-24,8:37,Early,ESPNU,46000,sportsmediawatch_ocr,46000.0,,Regular Season,Week 3,,,0.02,COLLEGE BKBL REG SSN OL,ESPNU,0.02,46,Fri 11.24.23 8:37 COLLEGE BKBL REG SSN OL VCU / BOISE STATE ESPNU 0.02 46,Friday,11,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.736396675471232
Sports Media Watch 2023-24 OCR Week 3,https://www.sportsmediawatch.com/wp-content/uploads/2024/01/nov20to26.png,2023-24,basketball,men,Bryant / Xavier,Bryant,Xavier,2023-11-24,12:00,Early,FS1,44000,sportsmediawatch_ocr,44000.0,,Regular Season,Week 3,,,0.02,COLL BSKTBL: BIGEASTL,FS1,0.02,44,Fri 1124.23 12:00 COLL BSKTBL: BIGEASTL BRYANT / XAVIER FS1 0.02 44,Friday,11,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.691944912900398
Sports Media Watch 2023-24 OCR Week 3,https://www.sportsmediawatch.com/wp-content/uploads/2024/01/nov20to26.png,2023-24,basketball,men,Umbc / Maryland,UMBC,Maryland,2023-11-21,,Unknown,BTN,38000,sportsmediawatch_ocr,38000.0,,Regular Season,Week 3,,,0.02,B1G MENS BASKETBALLL,BTN,0.02,38,ot oe)  B1G MENS BASKETBALLL UMBC / MARYLAND BTN 0.02 38,Tuesday,11,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.545341438708522
Sports Media Watch 2023-24 OCR Week 3,https://www.sportsmediawatch.com/wp-content/uploads/2024/01/nov20to26.png,2023-24,basketball,men,Penn State / TCU,Penn State,TCU,2023-11-26,10:30,Early,ESPNU,38000,sportsmediawatch_ocr,38000.0,,Regular Season,Week 3,,,0.02,COLLEGE BKBL REG SSN OL,ESPNU,0.02,38,Sun 11.26.23 10:30 COLLEGE BKBL REG SSN OL PENN STATE / TCU ESPNU 0.02 38,Sunday,11,November,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.545341438708522
Sports Media Watch 2023-24 OCR Week 3,https://www.sportsmediawatch.com/wp-content/uploads/2024/01/nov20to26.png,2023-24,basketball,men,Holy Cross / St. John's,Holy Cross,St. John's,2023-11-25,,Unknown,FS2,34000,sportsmediawatch_ocr,34000.0,,Regular Season,Week 3,,,0.01,COLL BSKTBL: BIGEASTL,FS2,0.01,34,aes Pa  COLL BSKTBL: BIGEASTL HOLY CROSS/ ST JOHNS FS2 0.01 34,Saturday,11,November,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4341158035983
Sports Media Watch 2023-24 OCR Week 3,https://www.sportsmediawatch.com/wp-content/uploads/2024/01/nov20to26.png,2023-24,basketball,men,Lehigh / Providence,Lehigh,Providence,2023-11-24,7:00,Early,FS2,24000,sportsmediawatch_ocr,24000.0,,Regular Season,Week 3,,,0.01,COLL BSKTBL: BIGEASTL,FS2,0.01,24,Fri 1124.23 7:00 COLL BSKTBL: BIGEASTL LEHIGH/ PROVIDENCE FS2 0.01 24,Friday,11,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.085809109330082
Sports Media Watch 2023-24 OCR Week 3,https://www.sportsmediawatch.com/wp-content/uploads/2024/01/nov20to26.png,2023-24,basketball,men,Northern Illinois / Depaul,Northern Illinois,DePaul,2023-11-25,,Unknown,FS2,14000,sportsmediawatch_ocr,14000.0,,Regular Season,Week 3,,,0.01,COLL BSKTBL: BIGEASTL,FS2,0.01,14,aes 33  COLL BSKTBL: BIGEASTL NORTHERN ILLINOIS / DEPAUL FS2 0.01 14,Saturday,11,November,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.546812608597396
Sports Media Watch 2023-24 OCR Week 4,https://www.sportsmediawatch.com/wp-content/uploads/2024/01/nov27todec3.png,2023-24,basketball,men,Duke / Arkansas,Duke,Arkansas,2023-11-29,9:48,Early,ESPN,1399000,sportsmediawatch_ocr,1399000.0,,Regular Season,Week 4,,,0.83,COLLEGE BKBL REG SSN OL,ESPN,0.83,"1,399","Wed 11.29.23 9:48 COLLEGE BKBL REG SSN OL DUKE / ARKANSAS ESPN 0.83 1,399",Wednesday,11,November,0,0,7,1,0,20,0,1,1,1,0,0,0,0,0,0,0,0,14.151268253647618
Sports Media Watch 2023-24 OCR Week 4,https://www.sportsmediawatch.com/wp-content/uploads/2024/01/nov27todec3.png,2023-24,basketball,men,Tennessee / North Carolina,Tennessee,North Carolina,2023-11-29,7:15,Early,ESPN,1244000,sportsmediawatch_ocr,1244000.0,,Regular Season,Week 4,,,0.74,COLLEGEBKBLREGSSN oL,Ba,0.74,"1,244","Wed 11.29.23 7:15 COLLEGEBKBLREGSSN oL TENNESSEE / NORTH CAROLINA Ba 0.74 1,244",Wednesday,11,November,0,0,10,1,0,17,0,1,1,1,0,0,0,0,0,0,0,0,14.033842552281262
Sports Media Watch 2023-24 OCR Week 4,https://www.sportsmediawatch.com/wp-content/uploads/2024/01/nov27todec3.png,2023-24,basketball,men,Miami (FL) / Kentucky,Miami (FL),Kentucky,2023-11-28,7:31,Early,ESPN,1148000,sportsmediawatch_ocr,1148000.0,,Regular Season,Week 4,,,0.65,COLLEGE BKBL REG SSN oL,ESPN,0.65,"1,148","Tue 11.28.23 7:31 COLLEGE BKBL REG SSN oL MIAMI / KENTUCKY ESPN 0.65 1,148",Tuesday,11,November,0,0,0,0,0,12,0,1,0,1,0,0,0,0,0,0,0,0,13.953531855861648
Sports Media Watch 2023-24 OCR Week 4,https://www.sportsmediawatch.com/wp-content/uploads/2024/01/nov27todec3.png,2023-24,basketball,men,Marquette / Wi,Marquette,Wisconsin,2023-12-02,12:30,Early,FOX,697000,sportsmediawatch_ocr,697000.0,,Regular Season,Week 4,,,0.43,- FOX C. HOOPS BIG10 NOON,FOX,0.43,697,Sat 12.02.23 12:30 - FOX C. HOOPS BIG10 NOON MARQUETTE UNIV AT UNIV-WI FOX 0.43 697,Saturday,12,December,1,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13.454540689742661
Sports Media Watch 2023-24 OCR Week 4,https://www.sportsmediawatch.com/wp-content/uploads/2024/01/nov27todec3.png,2023-24,basketball,men,UConn / Kansas,UConn,Kansas,2023-12-01,9:08,Early,ESPN2,651000,sportsmediawatch_ocr,651000.0,,Regular Season,Week 4,,,0.37,COLLEGE BKBL REG SSN OL,ESPN2,0.37,651,Fri 12.01.23 9:08 COLLEGE BKBL REG SSN OL UCONN / KANSAS ESPN2 0.37 651,Friday,12,December,0,0,4,1,0,5,1,0,2,0,0,0,0,0,0,0,0,0,13.386264921190707
Sports Media Watch 2023-24 OCR Week 4,https://www.sportsmediawatch.com/wp-content/uploads/2024/01/nov27todec3.png,2023-24,basketball,men,Clemson / Alabama,Clemson,Alabama,2023-11-28,9:46,Early,ESPN,555000,sportsmediawatch_ocr,555000.0,,Regular Season,Week 4,,,0.31,COLLEGE BKBL REG SSN o£,ESPN,0.31,555,Tue 11.28.23 9:46 COLLEGE BKBL REG SSN o£ CLEMSON / ALABAMA ESPN 0.31 555,Tuesday,11,November,0,0,0,0,0,23,0,1,0,1,0,0,0,0,0,0,0,0,13.226723392728571
Sports Media Watch 2023-24 OCR Week 4,https://www.sportsmediawatch.com/wp-content/uploads/2024/01/nov27todec3.png,2023-24,basketball,men,Purdue / Northwestern,Purdue,Northwestern,2023-12-01,,Unknown,BTN,375000,sportsmediawatch_ocr,375000.0,,Regular Season,Week 4,,,0.16,L B1G MENS BASKETBALL,BTN,0.16,375,. wee  L B1G MENS BASKETBALL PURDUE / NORTHWESTERN BTN 0.16 375,Friday,12,December,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.834681304952548
Sports Media Watch 2023-24 OCR Week 4,https://www.sportsmediawatch.com/wp-content/uploads/2024/01/nov27todec3.png,2023-24,basketball,men,Johns St / West Virginia,St. John's,West Virginia,2023-12-01,7:13,Early,ESPN2,333000,sportsmediawatch_ocr,333000.0,,Regular Season,Week 4,,,0.19,COLLEGE BKBL REG SSN OL,ESPN2,0.19,333,Fri 12.01.23 7:13 COLLEGE BKBL REG SSN OL JOHNS ST / WEST VIRGINIA ESPN2 0.19 333,Friday,12,December,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.71589776896258
Sports Media Watch 2023-24 OCR Week 4,https://www.sportsmediawatch.com/wp-content/uploads/2024/01/nov27todec3.png,2023-24,basketball,men,USC / Gonzaga,USC,Gonzaga,2023-12-02,10:00,Early,ESPN,316000,sportsmediawatch_ocr,316000.0,,Regular Season,Week 4,,,0.18,COLLEGE BKBL REG SSN L,ESPN,0.18,316,Sat 12.02.23. 10:00 COLLEGE BKBL REG SSN L USC / GONZAGA ESPN 0.18 316,Saturday,12,December,1,0,23,0,1,11,0,1,0,2,0,0,0,0,0,0,0,0,12.66349749256905
Sports Media Watch 2023-24 OCR Week 4,https://www.sportsmediawatch.com/wp-content/uploads/2024/01/nov27todec3.png,2023-24,basketball,men,LSU / Syracuse,LSU,Syracuse,2023-11-28,7:00,Early,ESPN2,250000,sportsmediawatch_ocr,250000.0,,Regular Season,Week 4,,,0.15,COLLEGE BKBL REG SSN L,ESPN2,0.15,250,Tue 11.28.23 7:00 COLLEGE BKBL REG SSN L LSU / SYRACUSE ESPN2 0.15 250,Tuesday,11,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.429216196844383
Sports Media Watch 2023-24 OCR Week 4,https://www.sportsmediawatch.com/wp-content/uploads/2024/01/nov27todec3.png,2023-24,basketball,men,Texas A&M / Virginia,Texas A&M,Virginia,2023-11-29,7:15,Early,ESPN2,249000,sportsmediawatch_ocr,249000.0,,Regular Season,Week 4,,,0.16,COLLEGE BKBL REG SSN L,ESPN2,0.16,249,Wed 11.29.23 7:15 COLLEGE BKBL REG SSN L TEXAS A&M / VIRGINIA ESPN2 0.16 249,Wednesday,11,November,0,0,14,0,1,24,0,1,0,2,0,0,0,0,0,0,0,0,12.425208175446844
Sports Media Watch 2023-24 OCR Week 4,https://www.sportsmediawatch.com/wp-content/uploads/2024/01/nov27todec3.png,2023-24,basketball,men,Maryland / Indiana,Maryland,Indiana,2023-12-01,7:00,Early,BTN,236000,sportsmediawatch_ocr,236000.0,,Regular Season,Week 4,,,0.11,B1G MENS BASKETBALLL,BTN,0.11,236,Fri 12.01.23 7:00 B1G MENS BASKETBALLL MARYLAND / INDIANA BTN 0.11 236,Friday,12,December,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.371587084007746
Sports Media Watch 2023-24 OCR Week 4,https://www.sportsmediawatch.com/wp-content/uploads/2024/01/nov27todec3.png,2023-24,basketball,men,Memphis / Ole Miss,Memphis,Ole Miss,2023-12-02,2:04,Early,ESPN2,226000,sportsmediawatch_ocr,226000.0,,Regular Season,Week 4,,,0.13,COLLEGE BKBL REG SSN OL,ESPN2,0.13,226,Sat 12.02.23 2:04 COLLEGE BKBL REG SSN OL MEMPHIS / OLE MISS ESPN2 0.13 226,Saturday,12,December,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.328290278254423
Sports Media Watch 2023-24 OCR Week 4,https://www.sportsmediawatch.com/wp-content/uploads/2024/01/nov27todec3.png,2023-24,basketball,men,Syracuse / Virginia,Syracuse,Virginia,2023-12-02,12:00,Early,ESPN2,221000,sportsmediawatch_ocr,221000.0,,Regular Season,Week 4,,,0.14,COLLEGE BKBL REG SSN L,ESPN2,0.14,221,Sat 12.02.23 12:00 COLLEGE BKBL REG SSN L SYRACUSE / VIRGINIA ESPN2 0.14 221,Saturday,12,December,1,0,0,0,0,24,0,1,0,1,0,0,0,0,0,0,0,0,12.30591798049989
Sports Media Watch 2023-24 OCR Week 4,https://www.sportsmediawatch.com/wp-content/uploads/2024/01/nov27todec3.png,2023-24,basketball,men,Texas Southern / Purdue,Texas Southern,Purdue,2023-11-28,,Unknown,BTN,212000,sportsmediawatch_ocr,212000.0,,Regular Season,Week 4,,,0.12,B1G MENS BASKETBALLL,BTN,0.12,212,toe oe  B1G MENS BASKETBALLL TEXAS SOUTHERN / PURDUE BTN 0.12 212,Tuesday,11,November,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,12.26434155365415
Sports Media Watch 2023-24 OCR Week 4,https://www.sportsmediawatch.com/wp-content/uploads/2024/01/nov27todec3.png,2023-24,basketball,men,Michigan / Oregon,Michigan,Oregon,2023-12-02,3:34,Early,FS1,208000,sportsmediawatch_ocr,208000.0,,Regular Season,Week 4,,,0.12,COLL BSKTBL: PAC 12 L,FS1,0.12,208,Sat 12.02.23 3:34 COLL BSKTBL: PAC 12 L MICHIGAN / OREGON FS1 0.12 208,Saturday,12,December,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.245293358683455
Sports Media Watch 2023-24 OCR Week 4,https://www.sportsmediawatch.com/wp-content/uploads/2024/01/nov27todec3.png,2023-24,basketball,men,Creighton / Oklahoma State,Creighton,Oklahoma State,2023-11-30,9:00,Early,ESPN2,200000,sportsmediawatch_ocr,200000.0,,Regular Season,Week 4,,,0.1,COLLEGEBKBLREGSSN,EsPN2,0.10,200,Thu 11.30.23 9:00 COLLEGEBKBLREGSSN CREIGHTON / OKLAHOMA STATE EsPN2 0.10 200,Thursday,11,November,0,0,15,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,12.206072645530174
Sports Media Watch 2023-24 OCR Week 4,https://www.sportsmediawatch.com/wp-content/uploads/2024/01/nov27todec3.png,2023-24,basketball,men,Georgia Southern / Yicuican State,Georgia Southern,Michigan State,2023-11-28,6:30,Early,BTN,188000,sportsmediawatch_ocr,188000.0,,Regular Season,Week 4,,,0.11,BIGMENSBASKETBALLL,BTN,0.11,188,Tue 112823 6:30 BIGMENSBASKETBALLL GEORGIA SOUTHERN / YICUICAN STATE BTN 0.11 188,Tuesday,11,November,0,0,0,0,0,21,0,1,0,1,0,0,0,0,0,0,0,0,12.144197241812087
Sports Media Watch 2023-24 OCR Week 4,https://www.sportsmediawatch.com/wp-content/uploads/2024/01/nov27todec3.png,2023-24,basketball,men,NC State / Ole Miss,NC State,Ole Miss,2023-11-28,9:09,Early,ESPN2,175000,sportsmediawatch_ocr,175000.0,,Regular Season,Week 4,,,0.11,COLLEGE BKBL REG SSN L,ESPN2,0.11,175,Tue 11.28.23 9:09 COLLEGE BKBL REG SSN L NC STATE/ OLE MISS ESPN2 0.11 175,Tuesday,11,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.072541252905651
Sports Media Watch 2023-24 OCR Week 4,https://www.sportsmediawatch.com/wp-content/uploads/2024/01/nov27todec3.png,2023-24,basketball,men,Creighton / Nebraska,Creighton,Nebraska,2023-12-03,4:00,Early,FS1,175000,sportsmediawatch_ocr,175000.0,,Regular Season,Week 4,,,0.11,COLL BSKBL:BIG 10L,FS1,0.11,175,Sun 12.03.23 4:00 COLL BSKBL:BIG 10L CREIGHTON / NEBRASKA FS1 0.11 175,Sunday,12,December,1,0,15,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,12.072541252905651
Sports Media Watch 2023-24 OCR Week 4,https://www.sportsmediawatch.com/wp-content/uploads/2024/01/nov27todec3.png,2023-24,basketball,men,Houston / Xavier,Houston,Xavier,2023-12-01,6:30,Early,FS1,175000,sportsmediawatch_ocr,175000.0,,Regular Season,Week 4,,,0.1,COLL BSKTBL: BIGEASTL,FS1,0.10,175,Fri 12.01.23 6:30 COLL BSKTBL: BIGEASTL HOUSTON/ XAVIER FS1 0.10 175,Friday,12,December,0,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.072541252905651
Sports Media Watch 2023-24 OCR Week 4,https://www.sportsmediawatch.com/wp-content/uploads/2024/01/nov27todec3.png,2023-24,basketball,men,Virginia Tech / Auburn,Virginia Tech,Auburn,2023-11-29,9:21,Early,ESPN2,164000,sportsmediawatch_ocr,164000.0,,Regular Season,Week 4,,,0.1,COLLEGE BKBL REG SSN OL,ESPN2,0.10,164,Wed 11.29.23 9:21 COLLEGE BKBL REG SSN OL VIRGINIA TECH / AUBURN ESPN2 0.10 164,Wednesday,11,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.007621706806335
Sports Media Watch 2023-24 OCR Week 4,https://www.sportsmediawatch.com/wp-content/uploads/2024/01/nov27todec3.png,2023-24,basketball,men,Texas Tech / Butler,Texas Tech,Butler,2023-11-30,6:30,Early,FS1,163000,sportsmediawatch_ocr,163000.0,,Regular Season,Week 4,,,0.09,COLL BSKTBL: BIGEASTL,FS1,0.09,163,Thu 11.30.23 6:30 COLL BSKTBL: BIGEASTL TEXAS TECH/ BUTLER FS1 0.09 163,Thursday,11,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0015054797889
Sports Media Watch 2023-24 OCR Week 4,https://www.sportsmediawatch.com/wp-content/uploads/2024/01/nov27todec3.png,2023-24,basketball,men,Illinois / Rutgers,Illinois,Rutgers,2023-12-02,4:00,Early,BTN,157000,sportsmediawatch_ocr,157000.0,,Regular Season,Week 4,,,0.1,L_ B1G MENS BASKETBALL,BTN,0.10,157,Sat 12.02.23 4:00 L_ B1G MENS BASKETBALL ILLINOIS / RUTGERS BTN 0.10 157,Saturday,12,December,1,0,24,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,11.964001084330445
Sports Media Watch 2023-24 OCR Week 4,https://www.sportsmediawatch.com/wp-content/uploads/2024/01/nov27todec3.png,2023-24,basketball,men,Minnesota / Ohio State,Minnesota,Ohio State,2023-12-03,,Unknown,BTN,148000,sportsmediawatch_ocr,148000.0,,Regular Season,Week 4,,,0.08,B1G MENS BASKETBALLL,BTN,0.08,148,03 oe  B1G MENS BASKETBALLL MINNESOTA / OHIOSTATE BTN 0.08 148,Sunday,12,December,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.904967552746252
Sports Media Watch 2023-24 OCR Week 4,https://www.sportsmediawatch.com/wp-content/uploads/2024/01/nov27todec3.png,2023-24,basketball,men,Saint Joseph's / Villanova,Saint Joseph's,Villanova,2023-11-29,,Unknown,FS1,144000,sportsmediawatch_ocr,144000.0,,Regular Season,Week 4,,,0.09,COLL BSKTBL: BIGEASTL,FS1,0.09,144,1150.23  COLL BSKTBL: BIGEASTL SAINT JOSEPHS / VILLANOVA FS1 0.09 144,Wednesday,11,November,0,0,0,0,0,18,0,1,0,1,0,0,0,0,0,0,0,0,11.877568578558138
